user_id,time,latitude,longitude,coordinates,count,plastic,slippers,plastic wrapper,plastic spoon,plastic bag,thermocol,plastic plate,plastic bottle,plastic cup,static plastic,moving plastic,plastic_area,YoloV8-score,YoloNAS-score,FasterRCNN-score,DETR-score,Ensemble-score,city,state,region,weather,temperature
347fc6cfa0a349f6b68027f3a3202fe2,2023-08-14,25.6997086403418,75.70686803642774,"[[1433, 885, 1505, 958], [0, 1080, 48, 1092], [1252, 4, 1289, 43], [376, 424, 467, 517], [1733, 228, 1756, 321], [263, 1043, 321, 1089], [794, 819, 809, 894], [1348, 818, 1387, 898], [1531, 1029, 1596, 1091], [1693, 736, 1754, 819], [505, 671, 582, 738], [1162, 871, 1245, 885], [168, 516, 225, 549], [1097, 8, 1194, 33], [939, 815, 1003, 855], [842, 495, 856, 549], [1124, 926, 1208, 977], [1116, 343, 1129, 385], [893, 864, 913, 910], [1033, 843, 1058, 938], [741, 1047, 835, 1120], [935, 587, 947, 619], [984, 40, 997, 59], [673, 42, 701, 125], [58, 876, 151, 928], [452, 1053, 497, 1068], [1768, 440, 1857, 510], [885, 286, 937, 369]]",28,5,2,5,3,5,0,1,3,4,24,4,81825,80.43,85.17,80.46,73.48,88.85,Bundi,Rajasthan,north-west,clouds,29.7
80b6650b5f344db397fde966b2d9b8b9,2023-05-24,16.737414801857227,78.64793565849892,"[[730, 358, 740, 450], [1891, 597, 1989, 662], [190, 803, 276, 902], [1787, 24, 1878, 70], [1236, 977, 1258, 1063], [1061, 329, 1137, 382], [590, 417, 608, 454], [762, 785, 831, 808], [189, 828, 271, 842], [321, 153, 378, 244], [1790, 76, 1848, 167], [207, 989, 285, 1081], [494, 519, 545, 586], [1398, 412, 1458, 508], [437, 150, 467, 239], [996, 510, 1072, 568], [1918, 709, 1971, 742], [1413, 415, 1492, 490], [805, 234, 846, 250], [207, 198, 302, 266], [488, 711, 533, 750], [1011, 375, 1080, 474]]",22,0,4,5,5,2,0,1,4,1,1,21,86583,74.75,81.61,74.58,77.62,82.71,Nagarkurnool,Telangana,south-west,clouds,27.8
3d928739b83c4a0fb804c672ae567330,2023-05-17,26.46737092112064,74.2150791291573,"[[735, 997, 755, 1056], [1069, 401, 1160, 451], [751, 534, 787, 563], [273, 265, 355, 295], [1815, 159, 1853, 199], [47, 930, 68, 941], [1751, 464, 1793, 542], [1033, 179, 1057, 254], [1777, 654, 1872, 749], [196, 231, 232, 309], [477, 462, 489, 474], [1403, 295, 1480, 309], [176, 833, 216, 899], [1030, 603, 1122, 652], [1911, 693, 1946, 725]]",15,1,4,0,0,3,2,5,0,0,2,13,37384,73.16,94.41,94.24,83.78,97.13,Nagaur,Rajasthan,north-west,clear,29.6
db289f0c78d64c1b97d59fb976c4ccad,2023-08-12,26.75564377026134,82.59411080874207,"[[1668, 697, 1751, 725], [9, 1013, 84, 1071], [1494, 84, 1528, 148], [1262, 785, 1308, 854], [1327, 310, 1385, 389], [1231, 557, 1294, 645], [780, 822, 796, 861], [934, 908, 955, 945], [930, 643, 947, 712], [1890, 704, 1942, 794], [390, 1047, 476, 1057], [1359, 824, 1444, 861], [707, 267, 793, 309], [1652, 409, 1744, 490], [899, 397, 997, 444], [54, 1074, 130, 1158], [314, 293, 382, 303], [378, 983, 414, 1077], [1818, 488, 1914, 583], [272, 1050, 325, 1094], [1221, 435, 1256, 501], [448, 782, 537, 844]]",22,3,1,5,4,1,2,1,4,1,6,16,78807,82.61,87.1,69.75,91.6,94.63,Basti,Uttar Pradesh,north-east,clear,29.9
81ccbe7104a642f9a2ac8bc3ad8be8f2,2023-08-18,8.457024770363201,77.01170244539519,"[[1753, 832, 1783, 862], [1546, 445, 1609, 539], [27, 191, 77, 217], [961, 909, 997, 970], [60, 934, 77, 990], [283, 237, 322, 260], [1055, 997, 1115, 1052], [1492, 252, 1586, 301], [1122, 630, 1186, 707], [1070, 427, 1082, 525], [881, 754, 943, 769], [1608, 469, 1692, 550], [1279, 182, 1357, 269], [1174, 555, 1242, 648], [1846, 976, 1896, 1071], [1241, 914, 1336, 935], [1353, 843, 1436, 884], [113, 1047, 169, 1081], [1264, 686, 1280, 731]]",19,4,3,0,4,0,1,2,4,1,11,8,59793,75.71,84.55,76.64,86.83,91.18,Thiruvananthapuram,Kerala,south-west,thunderstorm,25.8
442f0150b5804a40ace111aefff17c4c,2023-03-28,21.85216989007902,69.64948771286811,"[[1089, 709, 1146, 786], [1180, 452, 1218, 469], [1104, 158, 1185, 178], [820, 382, 866, 452], [386, 1030, 444, 1062], [1443, 319, 1495, 385], [1246, 596, 1276, 643], [59, 91, 120, 160]]",8,0,3,0,2,3,0,0,0,0,1,7,20782,89.63,82.93,95.71,86.37,99.52500556889525,Devbhumi Dwaraka,Gujarat,south-west,clouds,27.3
992385bce74347999047660de0603d52,2023-06-04,19.22229433762005,76.6705525184938,"[[607, 177, 649, 274], [411, 1058, 467, 1139], [696, 474, 752, 561], [1128, 354, 1175, 446], [1427, 852, 1510, 950], [1443, 915, 1543, 957], [798, 336, 855, 363], [380, 262, 468, 301], [1713, 749, 1766, 817], [190, 904, 227, 966], [1911, 975, 1982, 1020], [923, 182, 1002, 235], [98, 479, 166, 538], [490, 195, 522, 234], [325, 203, 396, 262], [473, 695, 555, 710], [1399, 1043, 1488, 1071]]",17,1,4,4,5,1,0,2,0,0,13,4,61562,77.59,68.44,80.83,93.61,91.15,Parbhani,Maharashtra,south-west,clouds,27.2
a989540ff3094383af855b11c01c23cb,2023-08-23,14.936239443145617,77.44664696583601,"[[820, 86, 868, 105], [88, 20, 143, 59], [1629, 794, 1679, 816], [1827, 792, 1917, 867], [324, 678, 404, 719], [613, 409, 664, 453], [904, 343, 946, 402], [1549, 780, 1610, 798], [976, 534, 988, 556], [1185, 874, 1234, 886], [1604, 552, 1687, 569], [1250, 424, 1298, 477], [1305, 666, 1338, 693], [767, 983, 809, 1018], [547, 976, 574, 998], [1153, 846, 1210, 910], [1318, 188, 1416, 281], [899, 515, 965, 581], [1378, 825, 1438, 891]]",19,3,5,2,3,1,0,5,0,0,12,7,48847,82.88,73.47,74.43,98.47,90.0,Anantapur,Andhra Pradesh,south-west,clouds,32.0
9736478361fe4a568b2dba5ea9553103,2023-06-03,18.551387224766977,83.36055270170783,"[[1131, 213, 1185, 246], [1342, 517, 1409, 607], [1198, 71, 1240, 126], [809, 583, 819, 632], [226, 652, 249, 678], [934, 956, 974, 1043], [739, 718, 759, 795], [124, 82, 176, 156], [81, 398, 161, 494], [198, 394, 226, 468], [698, 692, 775, 721]]",11,0,0,1,0,2,0,0,3,5,4,7,32063,88.35,74.15,84.77,75.67,88.75,Vizianagaram,Andhra Pradesh,south-east,clouds,27.7
ff131963ed4f42538f57a099ca1ad1d3,2023-06-15,25.084186470444976,77.37250809777841,"[[1014, 615, 1056, 691], [1201, 837, 1219, 932], [1234, 246, 1270, 268], [1641, 292, 1699, 368], [56, 124, 142, 150], [396, 881, 488, 893], [99, 406, 193, 475], [1106, 1061, 1198, 1122], [1207, 90, 1248, 124], [1355, 1016, 1451, 1074], [887, 243, 923, 312], [1718, 122, 1799, 190], [54, 308, 68, 333], [264, 428, 288, 527], [269, 378, 299, 418], [639, 309, 686, 359], [1317, 1001, 1369, 1019], [1355, 121, 1440, 185], [1738, 850, 1785, 932]]",19,4,1,0,5,1,3,4,0,1,0,19,57000,69.99,70.66,80.76,89.13,83.28,Shivpuri,Madhya Pradesh,north-west,clouds,27.1
d398070ed391442c87c70562ee5c568e,2023-08-12,25.210741509640584,70.9050779476259,"[[1058, 103, 1115, 154], [1687, 50, 1770, 73], [1152, 812, 1195, 912], [546, 591, 589, 620], [1706, 635, 1750, 701], [412, 570, 476, 619], [1807, 763, 1855, 801], [194, 869, 217, 929], [1389, 87, 1461, 170], [207, 170, 235, 244], [1288, 966, 1310, 1010], [1387, 866, 1452, 923], [496, 600, 537, 700], [160, 1071, 209, 1133], [187, 152, 214, 188], [1917, 870, 1972, 941]]",16,5,0,0,5,0,5,0,1,0,7,9,44343,79.89,87.86,78.85,95.2,92.27,Barmer,Rajasthan,north-west,clear,30.4
74ac3b1dfd7d4a23ab379830ed547e3a,2023-03-24,24.275826000113227,72.80438578153205,"[[792, 1022, 804, 1055], [600, 616, 648, 631], [163, 798, 211, 819], [847, 39, 894, 87], [1650, 564, 1711, 638], [1711, 924, 1757, 1024], [877, 982, 959, 1064], [575, 441, 610, 456], [1650, 442, 1711, 464], [560, 402, 570, 453]]",10,0,2,3,0,0,0,4,1,0,7,3,22595,81.47,93.13,97.46,91.61,99.45,Banaskantha,Gujarat,north-west,clouds,27.1
be9080a0180a472ea67fb29b5102008f,2023-08-23,23.429501267065504,72.30332601330026,"[[510, 488, 550, 519], [745, 868, 794, 916], [1048, 448, 1141, 530], [694, 260, 777, 306], [198, 115, 243, 173], [762, 1065, 851, 1087], [379, 917, 445, 1001], [192, 79, 242, 90], [910, 773, 945, 809]]",9,0,0,4,1,1,3,0,0,0,4,5,26958,94.55,71.61,89.33,86.15,94.84,Mahesana,Gujarat,north-west,clouds,30.4
27c9d434251f44719d38ea321fd01875,2023-07-20,27.120579502211317,74.757970517179,"[[53, 742, 130, 823], [1296, 456, 1390, 526], [512, 657, 548, 714], [346, 964, 397, 975], [1513, 675, 1530, 733], [1258, 193, 1294, 259], [346, 173, 372, 193], [743, 972, 829, 991], [1767, 1069, 1799, 1088]]",9,3,1,3,0,0,0,0,0,2,5,4,21554,86.44,87.19,78.59,93.39,96.04,Nagaur,Rajasthan,north-west,clear,29.7
56fcdf3024d64f2e898e7a02ad7a0960,2023-04-27,25.449539077865094,80.34594078144951,"[[818, 704, 850, 723], [1416, 1018, 1506, 1037], [1357, 235, 1367, 259], [829, 336, 877, 396], [491, 347, 543, 367], [1917, 474, 1979, 539], [41, 7, 105, 51], [1733, 168, 1775, 266]]",8,5,0,0,0,2,0,0,1,0,2,6,17440,94.57,86.29,73.74,72.8,93.71,Banda,Uttar Pradesh,north-east,clouds,32.7
2491bbfed1424ade8c5504a838ffa85d,2023-04-20,21.958322436400856,76.52289712424214,"[[77, 265, 146, 354], [1357, 222, 1402, 322], [53, 460, 111, 558], [846, 917, 904, 961], [657, 479, 676, 576], [398, 487, 477, 539], [82, 496, 178, 538], [686, 932, 722, 950], [62, 325, 96, 336], [56, 576, 156, 673], [254, 768, 272, 838], [231, 898, 329, 924], [909, 524, 929, 557]]",13,0,5,0,1,4,3,0,0,0,13,0,44050,82.92,86.7,83.52,90.56,95.79,Khandwa,Madhya Pradesh,south-west,clouds,27.5
e134577dc57042e7807dc0ca8387acd3,2023-08-08,28.16317714636599,75.84641298809647,"[[650, 656, 680, 697], [1161, 24, 1253, 52], [1837, 55, 1882, 121], [984, 306, 1023, 385], [1171, 607, 1249, 658], [1616, 23, 1652, 74], [267, 917, 346, 936], [331, 297, 342, 331], [523, 285, 550, 358], [708, 844, 768, 876], [881, 607, 894, 692], [850, 959, 886, 1015], [745, 865, 773, 961], [374, 289, 417, 343], [1299, 826, 1391, 895], [1751, 874, 1790, 929], [402, 956, 466, 988]]",17,1,0,3,2,0,3,3,3,2,4,13,40109,93.39,78.32,75.82,81.71,92.16,Jhunjhunu,Rajasthan,north-west,clouds,32.8
2bc05d58b2294d6d883ca475c4fc1f98,2023-05-31,23.48637875425702,73.11072322178677,"[[343, 119, 384, 196], [1066, 883, 1106, 947], [1893, 591, 1958, 604], [1396, 598, 1422, 659], [531, 745, 568, 775], [1096, 1020, 1163, 1103], [127, 916, 159, 1001], [1042, 1055, 1069, 1110], [1603, 916, 1652, 937], [1111, 698, 1131, 725], [23, 743, 66, 787], [728, 344, 786, 377], [563, 145, 609, 197], [1128, 305, 1202, 342], [1237, 311, 1293, 404], [1151, 4, 1185, 90], [696, 581, 743, 657], [913, 458, 939, 513], [645, 1043, 744, 1103]]",19,0,5,2,2,3,0,0,4,3,1,18,48603,89.3,75.57,86.79,78.85,90.97,Sabarkantha,Gujarat,north-west,clouds,29.6
f7cded8210f447b792a187c0557694c3,2023-06-18,33.29689986367421,78.46121118497058,"[[1179, 364, 1249, 417], [737, 480, 797, 497], [506, 664, 550, 686], [364, 532, 404, 555], [1747, 682, 1799, 766], [978, 337, 1027, 379], [1793, 298, 1853, 346]]",7,2,0,0,4,0,0,0,1,0,0,7,15924,93.88,81.93,72.67,74.44,89.74,Leh,Ladakh,north-west,clear,10.8
a43c3df8f6af486d8f56f494bc780e10,2023-06-16,22.327930752812183,71.43441775630068,"[[426, 797, 491, 867], [202, 901, 218, 970], [1578, 813, 1628, 895], [363, 796, 426, 822], [344, 423, 387, 487], [1222, 324, 1261, 400], [1561, 592, 1611, 624], [520, 440, 531, 508], [1123, 885, 1176, 947], [1309, 621, 1380, 687]]",10,2,4,0,0,3,0,0,1,0,0,10,27428,82.76,84.25,90.33,83.38,91.66,Surendranagar,Gujarat,south-west,clouds,30.5
b49f2a8683a4490b8a6cef8c3555361e,2023-06-13,32.58836741669512,77.1946469215585,"[[27, 754, 53, 768], [627, 764, 650, 811], [899, 738, 920, 793], [1894, 179, 1926, 270], [1407, 601, 1477, 638], [624, 684, 667, 714], [204, 793, 221, 883], [211, 1008, 260, 1102], [35, 737, 91, 818], [1613, 288, 1651, 367], [1431, 449, 1525, 465], [882, 851, 908, 864], [885, 268, 957, 281], [577, 605, 667, 690], [166, 190, 239, 210], [120, 160, 163, 238], [1231, 907, 1261, 922], [529, 302, 595, 363], [1608, 661, 1621, 698], [889, 312, 902, 334], [43, 436, 67, 474], [1558, 664, 1636, 708], [551, 160, 596, 181]]",23,0,0,1,5,3,4,4,4,2,18,5,48840,82.53,70.81,94.08,72.71,88.48,Lahaul and Spiti,Himachal Pradesh,north-west,clouds,4.1
ac19dbbef0f443959815d78c8ac5f126,2023-03-15,16.872750633932554,75.59412409540731,"[[532, 796, 593, 826], [301, 85, 387, 100], [1003, 403, 1053, 441], [863, 797, 957, 874], [1561, 659, 1616, 728], [49, 952, 134, 962], [376, 364, 446, 413], [898, 480, 936, 524], [427, 446, 446, 467], [817, 589, 881, 620], [1485, 456, 1560, 477], [607, 104, 664, 117], [1714, 62, 1809, 159], [206, 182, 272, 263], [590, 105, 680, 164], [766, 88, 844, 151], [725, 615, 806, 711], [1716, 864, 1760, 874], [1676, 907, 1736, 973], [1493, 447, 1549, 484], [1403, 365, 1445, 388], [1460, 970, 1499, 999], [1235, 882, 1251, 948], [353, 773, 388, 824], [765, 740, 828, 819]]",25,2,4,0,2,4,3,2,3,5,19,6,75652,84.92,74.95,87.84,87.72,91.63,Vijayapura,Karnataka,south-west,clouds,31.1
6b688a6d571e4460a9d7652e5745d7fc,2023-06-01,24.709096306657518,77.79661765293785,"[[628, 286, 660, 314], [1315, 741, 1407, 794], [852, 640, 946, 727], [689, 923, 786, 1015], [670, 245, 705, 295], [753, 928, 798, 938], [1151, 320, 1180, 384], [1136, 1077, 1160, 1124], [1308, 189, 1372, 241], [483, 302, 538, 332], [348, 83, 394, 134], [488, 365, 543, 412], [1864, 195, 1917, 205], [1832, 309, 1932, 401], [1729, 425, 1761, 499], [238, 983, 266, 1001], [1158, 313, 1205, 392], [1658, 1063, 1701, 1106], [726, 18, 739, 92], [1277, 105, 1349, 161], [17, 915, 79, 994], [1845, 560, 1868, 616]]",22,5,5,4,1,1,1,3,1,1,8,14,67311,88.51,70.93,83.88,92.67,96.95,Ashoknagar,Madhya Pradesh,north-west,clouds,27.9
9422708196944a459b98cc7a7821916f,2023-05-14,17.91421456422475,80.46710620002884,"[[1401, 495, 1478, 543], [664, 490, 706, 564], [1464, 278, 1477, 372], [1291, 473, 1324, 502], [1051, 979, 1141, 1017], [1124, 750, 1187, 800], [1073, 467, 1161, 507], [1450, 991, 1499, 1031], [425, 544, 444, 601], [1865, 2, 1900, 22], [785, 839, 812, 876], [1015, 757, 1062, 816], [1486, 265, 1583, 341], [650, 322, 670, 334], [1759, 835, 1843, 889]]",15,3,0,3,4,0,3,1,1,0,10,5,38736,75.73,80.22,81.14,79.4,83.76,Bhadradri Kothagudem,Telangana,south-east,clouds,24.3
da6ad38c475d4c2d8225a6a95424f3c1,2023-08-12,28.168226699603657,72.54948572430109,"[[1754, 269, 1779, 299], [1612, 795, 1673, 882], [712, 451, 795, 538], [430, 463, 444, 523], [526, 85, 564, 163], [213, 68, 304, 155], [239, 684, 311, 781], [1556, 932, 1614, 1013], [1461, 38, 1476, 107], [308, 735, 358, 810], [1273, 713, 1356, 790], [71, 575, 94, 649], [77, 694, 140, 750], [1607, 347, 1677, 444], [85, 907, 158, 926], [1463, 468, 1557, 546]]",16,2,0,0,0,0,0,5,4,5,2,14,68596,80.34,93.32,73.61,94.24,91.67,Bikaner,Rajasthan,north-west,clear,35.9
651a4d51447f4d958d8cea9d6afca3b8,2023-03-15,24.52353036441364,74.04789322302636,"[[1474, 506, 1560, 583], [1854, 763, 1887, 821], [1094, 544, 1136, 566], [14, 968, 97, 1039], [454, 824, 506, 886], [348, 990, 444, 1004], [68, 650, 150, 695], [1395, 508, 1422, 576], [286, 726, 355, 794], [771, 487, 808, 578], [1303, 37, 1363, 102], [1891, 650, 1909, 687], [1074, 106, 1107, 144], [1457, 829, 1533, 919], [840, 184, 860, 284]]",15,5,0,0,5,0,5,0,0,0,13,2,48166,96.78,95.54,75.12,96.35,99.76,Udaipur,Rajasthan,north-west,clouds,26.5
063aa75a642043e9af47753b4174b731,2023-03-25,25.58557680417972,93.76710824634408,"[[1615, 993, 1702, 1030], [1664, 556, 1704, 581], [1529, 731, 1584, 805], [328, 332, 372, 408], [102, 203, 126, 296], [421, 627, 454, 694]]",6,0,0,5,0,0,0,0,1,0,1,5,16076,95.85,75.49,92.14,87.16,97.39,Peren,Nagaland,north-east,clouds,19.3
d8d086f0a7114ed98a7c27fe10425bd5,2023-04-25,23.812615976246043,86.15171809719972,"[[205, 457, 219, 556], [566, 393, 646, 435], [1821, 329, 1895, 386], [584, 422, 627, 475], [1593, 256, 1658, 313], [249, 655, 265, 748], [816, 243, 833, 319], [1213, 1031, 1248, 1068], [420, 460, 483, 475], [1396, 321, 1459, 337], [28, 593, 100, 624], [1212, 795, 1311, 850], [1298, 332, 1351, 428], [841, 927, 856, 946], [1314, 851, 1325, 881], [557, 503, 641, 561], [416, 598, 510, 682], [34, 711, 73, 752], [438, 921, 528, 934], [1812, 108, 1825, 180], [1695, 817, 1713, 910], [11, 755, 89, 771], [1016, 422, 1027, 447], [760, 1079, 848, 1177], [1241, 133, 1273, 156], [1755, 195, 1798, 240], [1124, 787, 1185, 857], [459, 396, 546, 435], [1462, 339, 1508, 366]]",29,1,3,5,4,4,5,5,0,2,10,19,74226,80.59,72.65,87.97,80.47,87.21,Bokaro,Jharkhand,north-east,clouds,30.9
7052c2b182044d33a46c379a8b138525,2023-07-05,20.78104697752928,70.22269933711652,"[[17, 368, 72, 451], [1825, 884, 1894, 929], [1120, 970, 1202, 1022], [1545, 158, 1633, 223], [573, 136, 588, 220], [235, 819, 328, 848], [348, 638, 370, 650], [479, 1018, 574, 1039], [281, 562, 376, 651], [731, 710, 811, 723], [1855, 27, 1905, 84], [225, 366, 249, 449], [1712, 328, 1734, 402], [26, 139, 101, 239], [1682, 11, 1746, 28], [104, 764, 139, 860], [250, 815, 314, 857], [1335, 509, 1377, 575], [1025, 171, 1106, 206], [780, 1006, 798, 1039]]",20,1,2,4,2,5,0,1,0,5,10,10,60672,84.51,81.23,82.48,87.85,93.73,Junagadh,Gujarat,south-west,clear,26.7
b4c1891192094075866c88289428bdc2,2023-04-16,23.791555159159493,82.52401679391066,"[[1564, 380, 1586, 417], [1625, 583, 1657, 658], [175, 208, 203, 291], [333, 976, 375, 1034], [962, 461, 973, 479], [209, 943, 224, 1018], [837, 933, 884, 992], [638, 477, 672, 526], [970, 1080, 1028, 1110], [64, 267, 153, 351]]",10,3,0,0,0,0,3,0,4,0,5,5,22952,88.72,82.61,72.94,80.87,90.47,Singrauli,Madhya Pradesh,north-east,clouds,24.0
9481d80d339b4ffc9a4a75a8c4d52348,2023-08-27,11.456056886839084,76.06421663306143,"[[1204, 857, 1297, 949], [586, 463, 613, 507], [1650, 647, 1705, 689], [881, 463, 931, 546], [1440, 937, 1461, 966], [141, 785, 172, 867]]",6,4,1,0,1,0,0,0,0,0,2,4,19355,81.93,81.92,97.16,93.63,99.55,Kozhikode,Kerala,south-west,clouds,24.9
d9e70c76ddb247e5a5451ffe09175a0c,2023-06-08,18.09677210825636,79.10961485759799,"[[184, 396, 250, 445], [1308, 229, 1398, 255], [100, 79, 124, 103], [194, 145, 256, 242], [88, 1019, 180, 1088], [356, 403, 421, 481], [1541, 551, 1582, 575], [288, 253, 325, 276]]",8,1,0,3,0,2,0,0,0,2,1,7,25417,80.36,80.68,78.76,80.36,86.16,Siddipet,Telangana,south-east,clouds,25.9
63a5d58891504853ad45cff6fdcfe106,2023-06-30,20.743456867348957,80.72526131084653,"[[1447, 373, 1534, 459], [1299, 874, 1388, 938], [1262, 409, 1272, 438], [208, 665, 299, 697], [185, 230, 231, 260], [1176, 31, 1209, 83], [802, 673, 844, 770], [1069, 313, 1099, 332], [1015, 911, 1097, 929], [1592, 667, 1617, 683], [962, 689, 997, 766], [930, 1036, 1028, 1105]]",12,0,0,5,0,0,4,0,0,3,6,6,35453,81.23,76.89,91.28,83.73,94.95,Mohla-Manpur-Ambagarh Chowki,Chhattisgarh,south-east,clouds,27.0
a4fae0a1da40496c873852de2c9656e7,2023-03-08,32.77573565261137,75.9213230023341,"[[77, 509, 142, 550], [463, 215, 528, 300], [691, 561, 770, 622], [1302, 78, 1336, 145], [1791, 683, 1810, 751]]",5,3,0,0,0,0,0,2,0,0,2,3,16579,95.23,77.59,75.43,69.69,85.53,Chamba,Himachal Pradesh,north-west,clouds,14.2
582b809bcca44904b185c47d0aaf644c,2023-05-18,29.06905203783016,94.69667211057953,"[[1107, 752, 1128, 826], [1563, 558, 1601, 587], [414, 474, 480, 524], [1712, 743, 1764, 815], [1018, 901, 1068, 951], [1153, 886, 1212, 970], [1760, 922, 1811, 947], [1232, 474, 1251, 547], [632, 729, 728, 742], [1840, 645, 1933, 710], [1005, 738, 1036, 766], [1068, 307, 1148, 324], [806, 404, 821, 480], [407, 266, 489, 311], [758, 314, 771, 398], [1505, 132, 1595, 149], [1048, 948, 1145, 959], [1557, 875, 1594, 935], [1215, 564, 1235, 602], [1625, 207, 1691, 284], [1296, 503, 1379, 579], [1605, 512, 1649, 557], [1042, 616, 1089, 708], [252, 266, 274, 291], [227, 819, 271, 852], [888, 244, 934, 341]]",26,3,4,5,2,4,3,4,0,1,0,26,64996,93.2,93.65,72.91,77.18,91.74,Upper Siang,Arunachal Pradesh,north-east,clouds,9.9
5e6a322d109e4134b6f1205c5861d0c7,2023-06-14,19.229902526658517,73.89747677465793,"[[1245, 89, 1281, 163], [1230, 276, 1307, 351], [1364, 218, 1388, 302], [1779, 204, 1811, 248], [57, 458, 151, 511], [511, 1062, 535, 1072], [1031, 229, 1126, 269], [850, 233, 874, 303], [1901, 824, 1997, 916]]",9,4,0,0,0,5,0,0,0,0,3,6,31397,83.02,97.48,92.4,86.93,99.74,Pune,Maharashtra,south-west,clouds,23.6
327862e1daf34c05a707c5d80b458475,2023-08-26,25.33718232286234,93.32324447827276,"[[1187, 1021, 1263, 1108], [1533, 1060, 1592, 1129], [157, 1074, 254, 1121], [674, 330, 688, 376], [1260, 52, 1357, 78], [648, 105, 744, 187], [1307, 1005, 1320, 1073], [1578, 359, 1661, 453], [1724, 748, 1781, 789], [1360, 272, 1379, 325], [1555, 85, 1595, 118], [1820, 1061, 1910, 1112], [857, 538, 899, 606], [1007, 683, 1056, 743], [357, 57, 405, 80], [1104, 116, 1196, 214], [628, 778, 659, 820], [952, 548, 963, 567], [1130, 197, 1195, 267], [921, 618, 941, 638], [1269, 488, 1322, 560], [1229, 141, 1307, 196], [1504, 588, 1569, 646], [1620, 383, 1673, 413], [1562, 169, 1589, 246]]",25,5,3,2,3,0,5,5,2,0,24,1,82142,78.95,92.68,91.92,87.97,99.6194444075398,Dima Hasao,Assam,north-east,clouds,23.3
273f22c8d96a4c51af8b86e10e4ebd00,2023-05-19,26.628311164223707,93.20206963741822,"[[1601, 113, 1679, 177], [401, 464, 446, 489], [14, 689, 42, 773], [281, 129, 345, 194], [1577, 739, 1656, 771], [1388, 627, 1482, 671], [1668, 64, 1752, 123], [229, 756, 311, 811], [1167, 361, 1228, 379], [867, 784, 960, 825], [271, 269, 281, 351], [1815, 874, 1876, 955]]",12,5,0,0,3,0,3,0,0,1,4,8,39431,82.74,87.34,96.06,87.03,98.78,Sonitpur,Assam,north-east,clear,26.9
e77ac838b48749e09c872a63ea9fe630,2023-03-01,21.469518330317825,80.62305015478121,"[[1891, 413, 1923, 474], [490, 183, 577, 250], [879, 1076, 894, 1134], [985, 287, 1085, 331], [781, 188, 867, 279], [1548, 450, 1608, 500], [312, 467, 334, 563], [1698, 495, 1709, 556], [144, 217, 155, 242], [512, 1009, 611, 1080], [97, 345, 124, 391], [1472, 722, 1507, 774], [1126, 581, 1191, 663], [227, 1045, 292, 1110], [1035, 240, 1052, 319], [182, 572, 269, 609], [1917, 230, 1996, 261], [1117, 379, 1148, 442], [1706, 875, 1782, 951], [239, 380, 325, 398], [159, 611, 230, 694]]",21,5,1,1,1,1,1,4,3,4,2,19,68762,94.31,73.56,80.57,84.98,92.81,Balaghat,Madhya Pradesh,south-east,clouds,24.5
8658efbfe10342f684d9335c710a2c45,2023-06-02,23.438422683206305,77.60754870263861,"[[776, 642, 801, 659], [744, 495, 772, 557], [1824, 953, 1852, 963], [564, 997, 656, 1095], [337, 644, 410, 735]]",5,0,0,0,0,0,0,0,0,5,3,2,18100,75.84,87.42,84.97,92.96,96.03,Raisen,Madhya Pradesh,north-west,clouds,26.6
eb1a6c5ff3d74dc5bdbd0f49d5da1131,2023-05-22,24.256963685693577,76.5485982297719,"[[467, 684, 531, 783], [1259, 44, 1301, 135], [502, 319, 571, 334], [725, 475, 769, 485], [157, 592, 193, 619], [81, 293, 107, 368], [479, 128, 560, 225], [498, 738, 556, 819], [1394, 652, 1409, 671], [370, 395, 465, 446], [913, 194, 954, 279], [43, 909, 113, 955], [1066, 140, 1151, 217], [309, 213, 330, 259], [501, 213, 522, 257], [841, 190, 930, 206], [1389, 833, 1407, 911], [1488, 860, 1583, 935], [792, 767, 892, 810], [283, 689, 303, 744]]",20,1,1,4,2,5,4,0,0,3,4,16,62733,84.4,74.55,74.78,86.79,85.05,Jhalawar,Rajasthan,north-west,clouds,27.7
671b923067674691acf5fbe9f65c0f34,2023-04-22,16.858973989679143,76.81842808046223,"[[1862, 1032, 1961, 1110], [1624, 799, 1685, 882], [817, 466, 855, 521], [1670, 1010, 1711, 1030], [1731, 597, 1789, 666], [1551, 98, 1577, 147], [559, 61, 584, 150], [1067, 446, 1167, 487], [1630, 629, 1672, 672], [1322, 752, 1348, 796], [1365, 852, 1440, 913], [1274, 86, 1315, 153], [387, 1016, 417, 1109], [1736, 1034, 1833, 1111], [700, 225, 752, 258], [1813, 515, 1841, 605], [796, 326, 845, 387], [26, 153, 110, 189], [1751, 440, 1816, 468], [1064, 677, 1141, 772], [916, 609, 929, 648], [281, 604, 334, 669], [857, 768, 884, 864], [1204, 425, 1289, 473], [1431, 740, 1489, 830], [1807, 314, 1844, 400], [1488, 841, 1543, 865]]",27,3,4,4,5,3,2,1,1,4,17,10,87557,69.49,81.01,86.1,77.58,87.63,Yadgir,Karnataka,south-west,clouds,29.5
